time,algoritimo,server,carId, CoordX, CoordY, idObj,SizeObj,obDetect,prioridadeVideo,deadline,coordObjX,coordObjY,
37.15,2,server1,10,770.2,367971,226,1.44231,2,2,155291,800621,370096,
40308,2,server1,12,377603,779.8,226,1.27784,2,1,133445,281171,655665,
39179,2,server1,14,770.2,369321,226,1.44231,2,2,157.32,800621,370096,
80309,2,server1,14,773.4,756098,226,1.01496,2,1,258617,1010.48,836558,
38217,2,server1,16,306209,779.8,226,1.27784,2,1,131354,281171,655665,
37186,2,server1,18,770.2,278063,226,1.44231,2,2,155327,800621,370096,
36322,2,server1,20,196149,779.8,226,1.27784,2,1,129459,281171,655665,
36143,2,server1,22,770.2,181425,226,1.44231,2,2,154284,800621,370096,
90287,2,server1,22,773.4,748597,226,1.01496,2,1,268595,1010.48,836558,
38.31,2,server1,24,188155,779.8,226,1.27784,2,1,131447,281171,655665,
37292,2,server1,28,111516,779.8,226,1.27784,2,1,130429,281171,655665,
36415,2,server1,30,770.2,71.8651,226,1.44231,2,2,154556,800621,370096,
89185,2,server1,30,770.2,669861,226,1.01496,2,1,267493,1010.48,836558,
37.15,2,server1,10,770.2,367971,227,0.471855,2,1,119299,563216,176499,
39179,2,server1,14,770.2,369321,227,0.471855,2,1,121328,563216,176499,
37186,2,server1,18,770.2,278063,227,0.471855,2,1,119335,563216,176499,
36152,2,server1,26,770.2,125212,227,0.471855,2,1,118301,563216,176499,
36149,2,server1,30,770.2,68.4628,227,0.471855,2,1,118298,563216,176499,
36196,2,server1,26,770.2,125212,228,0.716918,2,1,118388,989091,63604,
36.2,2,server1,30,770.2,68.4628,228,0.716918,2,1,118392,989091,63604,
48297,2,server1,0,653594,779.8,229,0.925911,2,1,127619,431601,632999,
48297,2,server1,0,653594,779.8,229,1.46639,2,1,127656,443394,693784,
36327,2,server1,4,384261,779.8,229,0.925911,2,1,115649,431601,632999,
36.36,2,server1,4,384261,779.8,229,1.46639,2,1,115719,443394,693784,
41.15,2,server1,8,502301,776.6,229,0.925911,2,1,120472,431601,632999,
41.15,2,server1,8,502301,776.6,229,1.46639,2,1,120509,443394,693784,
40308,2,server1,12,377603,779.8,229,0.925911,2,1,119.63,431601,632999,
40308,2,server1,12,377603,779.8,229,1.46639,2,1,119667,443394,693784,
38217,2,server1,16,306209,779.8,229,0.925911,2,1,117539,431601,632999,
38217,2,server1,16,306209,779.8,229,1.46639,2,1,117576,443394,693784,
38.31,2,server1,24,188155,779.8,229,0.925911,2,1,117632,431601,632999,
38.31,2,server1,24,188155,779.8,229,1.46639,2,1,117669,443394,693784,
41156,2,server1,28,172416,779.8,229,0.925911,2,1,120478,431601,632999,
41156,2,server1,28,172416,779.8,229,1.46639,2,1,120515,443394,693784,
41296,2,server1,2,770.2,485032,230,2.87646,1,2,179414,767734,193028,
37.15,2,server1,10,770.2,367971,230,2.87646,1,2,175268,767734,193028,
39179,2,server1,14,770.2,369321,230,2.87646,1,2,177297,767734,193028,
37186,2,server1,18,770.2,278063,230,2.87646,1,2,175304,767734,193028,
38291,2,server1,22,770.2,211765,230,2.87646,1,2,176409,767734,193028,
90287,2,server1,22,773.4,748597,230,1.94129,2,1,274427,707.81,478997,
37123,2,server1,26,770.2,139872,230,2.87646,1,2,175241,767734,193028,
80308,2,server1,26,770.2,738.87,230,1.94129,2,1,264448,707.81,478997,
89185,2,server1,30,770.2,669861,230,1.94129,2,1,273325,707.81,478997,
37143,2,server1,30,770.2,79.7873,231,0.410005,2,1,143283,1049.3,74.5728,
48297,2,server1,0,653594,779.8,232,0.744162,2,2,179447,625045,501663,
41296,2,server1,2,770.2,485032,232,0.744162,2,2,172446,625045,501663,
62295,2,server1,4,697611,779.8,232,0.744162,2,2,193445,625045,501663,
43273,2,server1,6,773.4,496492,232,0.744162,2,2,174423,625045,501663,
41.31,2,server1,8,505586,776.6,232,0.744162,2,2,172.46,625045,501663,
52274,2,server1,12,546569,779.8,232,0.744162,2,2,183424,625045,501663,
39179,2,server1,14,770.2,369321,232,0.744162,2,2,170329,625045,501663,
55239,2,server1,16,560638,779.8,232,0.744162,2,2,186389,625045,501663,
37186,2,server1,18,770.2,278063,232,0.744162,2,2,168336,625045,501663,
69283,2,server1,20,609079,779.8,232,0.744162,2,2,200433,625045,501663,
46151,2,server1,22,770.2,325938,232,0.744162,2,2,177301,625045,501663,
64166,2,server1,24,576445,779.8,232,0.744162,2,2,195316,625045,501663,
44135,2,server1,26,770.2,242641,232,0.744162,2,2,175285,625045,501663,
67213,2,server1,28,575159,776.6,232,0.744162,2,2,198363,625045,501663,
51214,2,server1,30,770.2,239776,232,0.744162,2,2,182364,625045,501663,
41296,2,server1,2,770.2,485032,233,0.439418,2,2,194482,688.15,437.94,
43273,2,server1,6,773.4,496492,233,0.439418,2,2,196459,688.15,437.94,
39179,2,server1,14,770.2,369321,233,0.439418,2,2,192365,688.15,437.94,
38291,2,server1,22,770.2,211765,233,0.439418,2,2,191477,688.15,437.94,
37809,2,server1,26,770.2,150155,233,0.439418,2,2,190995,688.15,437.94,
43308,2,server1,30,770.2,150.06,233,0.439418,2,2,196494,688.15,437.94,
80.14,2,server1,14,773.4,756098,234,1.31796,2,1,271439,863527,589954,
90287,2,server1,22,773.4,748597,234,1.31796,2,1,281586,863527,589954,
80308,2,server1,26,770.2,738.87,234,1.31796,2,1,271607,863527,589954,
37189,2,server1,30,770.2,79.7873,234,0.429134,2,1,143378,517485,48.1569,
89185,2,server1,30,770.2,669861,234,1.31796,2,1,280484,863527,589954,
41296,2,server1,2,770.2,485032,235,0.440693,2,2,194549,712585,431576,
43273,2,server1,6,773.4,496492,235,0.440693,2,2,196526,712585,431576,
38227,2,server1,10,770.2,383767,235,0.440693,2,2,191.48,712585,431576,
39179,2,server1,14,770.2,369321,235,0.440693,2,2,192432,712585,431576,
80.14,2,server1,14,773.4,756098,235,0.914316,2,2,303449,770821,771272,
79299,2,server1,18,770.2,748597,235,0.914316,2,2,302608,770821,771272,
38291,2,server1,22,770.2,211765,235,0.440693,2,2,191544,712585,431576,
90287,2,server1,22,773.4,748597,235,0.914316,2,2,313596,770821,771272,
37.26,2,server1,26,770.2,141341,235,0.440693,2,2,190513,712585,431576,
80308,2,server1,26,770.2,738.87,235,0.914316,2,2,303617,770821,771272,
42212,2,server1,30,770.2,137593,235,0.440693,2,2,195465,712585,431576,
38.31,2,server1,24,188155,779.8,236,0.4348,2,2,164602,-64.3591,721282,
38217,2,server1,16,306209,779.8,237,0.687117,2,2,154.67,269987,482164,
40244,2,server1,20,245061,779.8,237,0.687117,2,2,156697,269987,482164,
42144,2,server1,24,244338,779.8,237,0.687117,2,2,158597,269987,482164,
41296,2,server1,2,770.2,485032,238,1.89482,2,1,131432,571269,272622,
38227,2,server1,10,770.2,383767,238,1.89482,2,1,128363,571269,272622,
39179,2,server1,14,770.2,369321,238,1.89482,2,1,129315,571269,272622,
40317,2,server1,18,770.2,330574,238,1.89482,2,1,130453,571269,272622,
38291,2,server1,22,770.2,211765,238,1.89482,2,1,128427,571269,272622,
38266,2,server1,30,770.2,92.2651,238,1.89482,2,1,128402,571269,272622,
41296,2,server1,2,770.2,485032,239,1.04057,2,0,118523,973903,644585,
44211,2,server1,4,479855,779.8,239,0.529604,2,0,121428,396363,519656,
63.01,2,server1,4,707296,779.8,239,1.04057,2,0,140237,973903,644585,
43273,2,server1,6,773.4,496492,239,1.04057,2,0,120.5,973903,644585,
41.15,2,server1,8,502301,776.6,239,0.529604,2,0,118367,396363,519656,
40308,2,server1,12,377603,779.8,239,0.529604,2,0,117525,396363,519656,
64167,2,server1,12,711095,776.6,239,1.04057,2,0,141394,973903,644585,
43282,2,server1,14,773.4,432058,239,1.04057,2,0,120509,973903,644585,
52.27,2,server1,18,770.2,525929,239,1.04057,2,0,129497,973903,644585,
40423,2,server1,20,247576,779.8,239,0.529604,2,0,117.64,396363,519656,
66302,2,server1,22,770.2,616399,239,1.04057,2,0,143529,973903,644585,
42219,2,server1,24,245.7,776.6,239,0.529604,2,0,119436,396363,519656,
71299,2,server1,26,770.2,640476,239,1.04057,2,0,148526,973903,644585,
45915,2,server1,28,247436,779.8,239,0.529604,2,0,123132,396363,519656,
40244,2,server1,20,245061,779.8,240,1.30926,1,0,117481,135354,583049,
38.31,2,server1,24,188155,779.8,240,1.30926,1,0,115547,135354,583049,
41156,2,server1,28,172416,779.8,240,1.30926,1,0,118393,135354,583049,
38291,2,server1,22,770.2,211765,241,0.972218,2,0,115557,642648,-36.5767,
38269,2,server1,26,770.2,156023,241,0.972218,2,0,115535,642648,-36.5767,
38291,2,server1,26,770.2,156023,242,0.69707,2,2,154582,622571,60.5595,
38294,2,server1,30,770.2,92.2651,242,0.69707,2,2,154585,622571,60.5595,
44211,2,server1,4,479855,779.8,243,0.802387,2,2,178521,430907,526794,
89142,2,server1,5,430593,773.4,243,0.802387,2,2,223452,430907,526794,
41.15,2,server1,8,502301,776.6,243,0.802387,2,2,175.46,430907,526794,
40308,2,server1,12,377603,779.8,243,0.802387,2,2,174618,430907,526794,
38312,2,server1,16,307705,779.8,243,0.802387,2,2,172622,430907,526794,
50.26,2,server1,20,370602,779.8,243,0.802387,2,2,184.57,430907,526794,
61313,2,server1,28,483279,776.6,243,0.802387,2,2,195623,430907,526794,
41296,2,server1,2,770.2,485032,244,0.908478,2,2,158.05,850522,505557,
43273,2,server1,6,773.4,496492,244,0.908478,2,2,160027,850522,505557,
38.76,2,server1,10,770.2,390934,244,0.908478,2,2,155514,850522,505557,
64923,2,server1,12,722356,776.6,244,0.908478,2,2,181677,850522,505557,
39179,2,server1,14,770.2,369321,244,0.908478,2,2,155933,850522,505557,
40317,2,server1,18,770.2,330574,244,0.908478,2,2,157071,850522,505557,
38743,2,server1,22,770.2,218992,244,1.00838,2,0,116484,901937,-43.2579,
39166,2,server1,26,770.2,169241,244,1.00838,2,0,116907,901937,-43.2579,
42.41,2,server1,26,770.2,217.67,244,0.908478,2,2,159164,850522,505557,
51203,2,server1,30,770.2,238635,244,0.908478,2,2,167957,850522,505557,
39179,2,server1,14,770.2,369321,245,2.07869,2,0,116972,478367,396677,
40317,2,server1,18,770.2,330574,245,2.07869,2,0,118.11,478367,396677,
46211,2,server1,22,770.2,327389,245,2.07869,2,0,124004,478367,396677,
50.29,2,server1,26,770.2,332186,245,2.07869,2,0,128083,478367,396677,
61149,2,server1,30,770.2,352109,245,2.07869,2,0,138942,478367,396677,
39166,2,server1,26,770.2,169241,246,0.697245,2,1,124283,956.17,36.5972,
41296,2,server1,2,770.2,485032,247,1.55864,2,1,126.43,608539,295169,
43273,2,server1,6,773.4,496492,247,1.55864,2,1,128407,608539,295169,
39179,2,server1,14,770.2,369321,247,1.55864,2,1,124313,608539,295169,
40317,2,server1,18,770.2,330574,247,1.55864,2,1,125451,608539,295169,
46151,2,server1,22,770.2,325938,247,1.55864,2,1,131285,608539,295169,
39166,2,server1,26,770.2,169241,247,1.55864,2,1,124.3,608539,295169,
39166,2,server1,30,770.2,102454,247,0.734423,2,2,160332,597586,48.0533,
41296,2,server1,2,770.2,485032,248,0.702435,2,0,121408,724302,337775,
41296,2,server1,2,770.2,485032,248,0.919434,2,1,147475,860118,427344,
43273,2,server1,6,773.4,496492,248,0.702435,2,0,123385,724302,337775,
43273,2,server1,6,773.4,496492,248,0.919434,2,1,149452,860118,427344,
61274,2,server1,10,770.2,712998,248,0.919434,2,1,167453,860118,427344,
43282,2,server1,14,773.4,432058,248,0.702435,2,0,123394,724302,337775,
40317,2,server1,18,770.2,330574,248,0.702435,2,0,120429,724302,337775,
40317,2,server1,18,770.2,330574,248,0.919434,2,1,146496,860118,427344,
40317,2,server1,18,770.2,330574,248,1.01871,2,2,162014,1055.83,240331,
46151,2,server1,22,770.2,325938,248,0.702435,2,0,126263,724302,337775,
46151,2,server1,22,770.2,325938,248,0.919434,2,1,152.33,860118,427344,
46151,2,server1,22,770.2,325938,248,1.01871,2,2,167848,1055.83,240331,
39189,2,server1,26,770.2,169241,248,0.919434,2,1,145368,860118,427344,
40.12,2,server1,30,770.2,113819,248,0.702435,2,0,120232,724302,337775,
42609,2,server1,30,770.2,142132,248,0.919434,2,1,148788,860118,427344,
43.21,2,server1,30,770.2,148921,248,1.01871,2,2,164907,1055.83,240331,
48297,2,server1,0,653594,779.8,249,1.6804,2,1,154869,696087,489315,
41296,2,server1,2,770.2,485032,249,1.6804,2,1,147868,696087,489315,
62295,2,server1,4,697611,779.8,249,1.6804,2,1,168867,696087,489315,
43273,2,server1,6,773.4,496492,249,1.6804,2,1,149845,696087,489315,
52185,2,server1,8,683226,776.6,249,1.6804,2,1,158757,696087,489315,
61274,2,server1,10,770.2,712998,249,1.6804,2,1,167846,696087,489315,
71775,2,server1,10,770.2,756088,249,1.67672,2,1,234547,739923,779118,
64167,2,server1,12,711095,776.6,249,1.6804,2,1,170739,696087,489315,
80.14,2,server1,14,773.4,756098,249,1.67672,2,1,242912,739923,779118,
40317,2,server1,18,770.2,330574,249,0.819175,2,1,148453,876268,141559,
40317,2,server1,18,770.2,330574,249,1.6804,2,1,146889,696087,489315,
79299,2,server1,18,770.2,748597,249,1.67672,2,1,242071,739923,779118,
46151,2,server1,22,770.2,325938,249,0.819175,2,1,154287,876268,141559,
46151,2,server1,22,770.2,325938,249,1.6804,2,1,152723,696087,489315,
76311,2,server1,22,773.4,742002,249,1.67672,2,1,239083,739923,779118,
71232,2,server1,24,683826,779.8,249,1.6804,2,1,177804,696087,489315,
40141,2,server1,26,770.2,183916,249,0.819175,2,1,148277,876268,141559,
42258,2,server1,26,770.2,214738,249,1.6804,2,1,148.83,696087,489315,
71784,2,server1,26,770.2,647807,249,1.67672,2,1,234556,739923,779118,
48255,2,server1,30,770.2,205695,249,1.6804,2,1,154827,696087,489315,
77295,2,server1,30,770.2,534787,249,1.67672,2,1,240067,739923,779118,
80.14,2,server1,14,773.4,756098,250,1.25343,2,2,286968,937033,851481,
40317,2,server1,18,770.2,330574,250,0.977004,2,1,148513,697095,99.0555,
79299,2,server1,18,770.2,748597,250,1.25343,2,2,286127,937033,851481,
46151,2,server1,22,770.2,325938,250,0.977004,2,1,154347,697095,99.0555,
76311,2,server1,22,773.4,742002,250,1.25343,2,2,283139,937033,851481,
71.83,2,server1,24,692908,779.8,250,1.25343,2,2,278658,937033,851481,
40202,2,server1,26,770.2,183916,250,0.977004,2,1,148398,697095,99.0555,
71844,2,server1,26,770.2,649.28,250,1.25343,2,2,278672,937033,851481,
89185,2,server1,30,770.2,669861,250,1.25343,2,2,296013,937033,851481,
44211,2,server1,4,479855,779.8,251,1.49842,2,1,150455,305265,696889,
89142,2,server1,5,430593,773.4,251,1.49842,2,1,195386,305265,696889,
41.15,2,server1,8,502301,776.6,251,1.49842,2,1,147394,305265,696889,
40308,2,server1,12,377603,779.8,251,1.49842,2,1,146552,305265,696889,
80.14,2,server1,14,773.4,756098,251,1.1353,2,1,263451,668049,972.58,
45289,2,server1,16,411001,779.8,251,1.49842,2,1,151533,305265,696889,
79299,2,server1,18,770.2,748597,251,1.1353,2,1,262.61,668049,972.58,
42144,2,server1,24,244338,779.8,251,1.49842,2,1,148388,305265,696889,
80308,2,server1,26,770.2,738.87,251,1.1353,2,1,263619,668049,972.58,
41156,2,server1,28,172416,779.8,251,1.49842,2,1,147.4,305265,696889,
48297,2,server1,0,653594,779.8,252,1.71773,2,1,154599,468027,750525,
44211,2,server1,4,479855,779.8,252,1.71773,2,1,150513,468027,750525,
89142,2,server1,5,430593,773.4,252,1.71773,2,1,195444,468027,750525,
41.15,2,server1,8,502301,776.6,252,1.71773,2,1,147452,468027,750525,
40308,2,server1,12,377603,779.8,252,1.71773,2,1,146.61,468027,750525,
45289,2,server1,16,411001,779.8,252,1.71773,2,1,151591,468027,750525,
42144,2,server1,24,244338,779.8,252,1.71773,2,1,148446,468027,750525,
41156,2,server1,28,172416,779.8,252,1.71773,2,1,147458,468027,750525,
44211,2,server1,4,479855,779.8,253,0.588663,2,1,155519,312172,588.17,
89142,2,server1,5,430593,773.4,253,0.588663,2,1,200.45,312172,588.17,
89142,2,server1,5,430593,773.4,253,1.11958,1,2,282441,512727,677493,
41.15,2,server1,8,502301,776.6,253,0.588663,2,1,152458,312172,588.17,
71302,2,server1,10,770.2,756081,253,1.11958,1,2,264601,512727,677493,
80.14,2,server1,14,773.4,756098,253,1.11958,1,2,273439,512727,677493,
45289,2,server1,16,411001,779.8,253,0.588663,2,1,156597,312172,588.17,
79299,2,server1,18,770.2,748597,253,1.11958,1,2,272598,512727,677493,
40308,2,server1,20,245061,779.8,253,0.588663,2,1,151616,312172,588.17,
76311,2,server1,22,773.4,742002,253,1.11958,1,2,269.61,512727,677493,
42144,2,server1,24,244338,779.8,253,0.588663,2,1,153452,312172,588.17,
71301,2,server1,24,683826,779.8,253,1.11958,1,2,264.6,512727,677493,
41156,2,server1,28,172416,779.8,253,0.588663,2,1,152464,312172,588.17,
77295,2,server1,30,770.2,534787,253,0.973177,2,1,247438,1035.23,495205,
77295,2,server1,30,770.2,534787,253,1.11958,1,2,270594,512727,677493,
71237,2,server1,10,770.2,756081,254,1.0556,2,1,233469,846.51,822218,
80.14,2,server1,14,773.4,756098,254,1.0556,2,1,242372,846.51,822218,
80.14,2,server1,14,773.4,756098,254,1.22335,2,2,286304,1035.77,865066,
79299,2,server1,18,770.2,748597,254,1.0556,2,1,241531,846.51,822218,
79299,2,server1,18,770.2,748597,254,1.22335,2,2,285463,1035.77,865066,
46151,2,server1,22,770.2,325938,254,1.75391,2,1,133468,904164,72.8235,
76311,2,server1,22,773.4,742002,254,1.0556,2,1,238543,846.51,822218,
76311,2,server1,22,773.4,742002,254,1.22335,2,2,282475,1035.77,865066,
71299,2,server1,26,770.2,640476,254,1.0556,2,1,233531,846.51,822218,
80308,2,server1,26,770.2,738.87,254,1.22335,2,2,286472,1035.77,865066,
40317,2,server1,30,770.2,116088,254,1.75391,2,1,127634,904164,72.8235,
77295,2,server1,30,770.2,534787,254,1.0556,2,1,239527,846.51,822218,
41296,2,server1,2,770.2,485032,255,1.36901,2,2,163412,557031,337456,
43273,2,server1,6,773.4,496492,255,1.36901,2,2,165389,557031,337456,
43282,2,server1,14,773.4,432058,255,1.36901,2,2,165398,557031,337456,
44233,2,server1,18,770.2,394585,255,1.36901,2,2,166349,557031,337456,
46151,2,server1,22,770.2,325938,255,1.36901,2,2,168267,557031,337456,
42258,2,server1,26,770.2,214738,255,1.36901,2,2,164374,557031,337456,
41296,2,server1,2,770.2,485032,256,1.51839,2,2,163424,875255,344036,
43273,2,server1,6,773.4,496492,256,1.51839,2,2,165401,875255,344036,
43282,2,server1,14,773.4,432058,256,1.51839,2,2,165.41,875255,344036,
44233,2,server1,18,770.2,394585,256,1.51839,2,2,166361,875255,344036,
46151,2,server1,22,770.2,325938,256,1.51839,2,2,168279,875255,344036,
42258,2,server1,26,770.2,214738,256,1.51839,2,2,164386,875255,344036,
48297,2,server1,0,653594,779.8,257,0.677489,2,1,140447,512019,940957,
44211,2,server1,4,479855,779.8,257,0.677489,2,1,136361,512019,940957,
89142,2,server1,5,430593,773.4,257,0.677489,2,1,181292,512019,940957,
52274,2,server1,12,546569,779.8,257,0.677489,2,1,144424,512019,940957,
45289,2,server1,16,411001,779.8,257,0.677489,2,1,137439,512019,940957,
50.26,2,server1,20,370602,779.8,257,0.677489,2,1,142.41,512019,940957,
48.17,2,server1,24,334421,776.6,257,0.677489,2,1,140.32,512019,940957,
61313,2,server1,28,483279,776.6,257,0.677489,2,1,153463,512019,940957,
44211,2,server1,4,479855,779.8,258,0.573672,2,2,190367,200208,692248,
89142,2,server1,5,430593,773.4,258,0.573672,2,2,235298,200208,692248,
45289,2,server1,16,411001,779.8,258,0.573672,2,2,191445,200208,692248,
50.26,2,server1,20,370602,779.8,258,0.573672,2,2,196416,200208,692248,
42144,2,server1,24,244338,779.8,258,0.573672,2,2,188.3,200208,692248,
89142,2,server1,5,430593,773.4,259,0.583116,2,1,257533,471858,938234,
43273,2,server1,6,773.4,496492,259,2.10443,2,1,142569,700678,307677,
43282,2,server1,14,773.4,432058,259,2.10443,2,1,142578,700678,307677,
44233,2,server1,18,770.2,394585,259,2.10443,2,1,143529,700678,307677,
69283,2,server1,20,609079,779.8,259,0.583116,2,1,237674,471858,938234,
46151,2,server1,22,770.2,325938,259,2.10443,2,1,145447,700678,307677,
71232,2,server1,24,683826,779.8,259,0.583116,2,1,239623,471858,938234,
42258,2,server1,26,770.2,214738,259,0.764491,2,1,158378,749233,-37.9034,
42258,2,server1,26,770.2,214738,259,2.10443,2,1,141554,700678,307677,
41299,2,server1,30,770.2,126278,259,2.10443,2,1,140595,700678,307677,
50317,2,server1,2,770.2,599924,260,0.690969,2,1,166431,958451,427724,
89142,2,server1,5,430593,773.4,260,0.52743,2,1,249425,656936,816243,
43273,2,server1,6,773.4,496492,260,0.690969,2,1,159387,958451,427724,
71164,2,server1,10,770.2,756079,260,0.52743,2,1,231447,656936,816243,
43282,2,server1,14,773.4,432058,260,0.690969,2,1,159396,958451,427724,
70127,2,server1,14,773.4,756068,260,0.52743,2,1,230.41,656936,816243,
44233,2,server1,18,770.2,394585,260,0.690969,2,1,160347,958451,427724,
79299,2,server1,18,770.2,748597,260,0.52743,2,1,239582,656936,816243,
46151,2,server1,22,770.2,325938,260,0.690969,2,1,162265,958451,427724,
46151,2,server1,22,770.2,325938,260,1.90923,2,1,140421,875897,66.8171,
76311,2,server1,22,773.4,742002,260,0.52743,2,1,236594,656936,816243,
71232,2,server1,24,683826,779.8,260,0.52743,2,1,231515,656936,816243,
42258,2,server1,26,770.2,214738,260,0.690969,2,1,158372,958451,427724,
71299,2,server1,26,770.2,640476,260,0.52743,2,1,231582,656936,816243,
42.26,2,server1,30,770.2,137593,260,0.492932,2,1,136518,680334,-53.8583,
42272,2,server1,30,770.2,137593,260,1.90923,2,1,136542,875897,66.8171,
77606,2,server1,30,770.2,539.34,260,0.52743,2,1,237889,656936,816243,
43282,2,server1,14,773.4,432058,262,0.752055,2,1,143555,1041.93,409953,
44233,2,server1,18,770.2,394585,262,0.752055,2,1,144506,1041.93,409953,
46151,2,server1,22,770.2,325938,262,0.752055,2,1,146424,1041.93,409953,
47208,2,server1,26,770.2,286676,262,0.752055,2,1,147481,1041.93,409953,
55012,2,server1,30,770.2,282859,262,0.752055,2,1,155285,1041.93,409953,
77295,2,server1,30,770.2,534787,262,2.3556,2,0,210672,496895,432403,
50317,2,server1,2,770.2,599924,263,1.78832,2,1,170599,923906,491.82,
